user_id,created_at,market,class,md_do,university_id,device_type,marketing_source
am_188285,2019-03-16,RoW,,,1092,mobile,other_online_advertisement
am_205386,2019-11-21,RoW,6th year,,2277,mobile,other_online_advertisement
am_201316,2019-10-05,RoW,,,18,mobile,other_online_advertisement
am_194702,2019-06-24,RoW,,,50,mobile,other_online_advertisement
am_196401,2019-07-27,RoW,,,50,mobile,other_online_advertisement
am_198498,2019-08-30,RoW,,,50,mobile,other_online_advertisement
am_204792,2019-11-14,RoW,,,50,mobile,other_online_advertisement
am_188444,2019-03-20,RoW,3rd year,,1843,mobile,other_online_advertisement
am_184740,2019-01-06,RoW,6th year,,1125,mobile,other_online_advertisement
am_185428,2019-01-17,RoW,,,50,mobile,other_online_advertisement
am_190692,2019-04-17,RoW,1st year,,1264,mobile,other_online_advertisement
am_203109,2019-10-26,RoW,2nd year,,1085,mobile,other_online_advertisement
am_196628,2019-07-31,RoW,4th year,,724,mobile,other_online_advertisement
am_199579,2019-09-14,RoW,5th year,,862,mobile,other_online_advertisement
am_195712,2019-07-13,RoW,5th year,,976,mobile,other_online_advertisement
am_203082,2019-10-25,RoW,3rd year,,2583,mobile,other_online_advertisement
am_198677,2019-09-02,RoW,3rd year,,1865,mobile,other_online_advertisement
am_201212,2019-10-03,RoW,4th year,,803,mobile,other_online_advertisement
am_187313,2019-02-25,RoW,5th year,,50,mobile,other_online_advertisement
am_202486,2019-10-18,RoW,6th year,,2233,mobile,other_online_advertisement
am_197673,2019-08-18,RoW,,,2386,mobile,other_online_advertisement
am_185151,2019-01-13,RoW,,,50,mobile,other_online_advertisement
am_204476,2019-11-10,RoW,,,50,mobile,other_online_advertisement
am_194794,2019-06-25,RoW,1st year,,1820,mobile,other_online_advertisement
am_203859,2019-11-03,RoW,2nd year,,3226,mobile,other_online_advertisement
am_187281,2019-02-24,RoW,3rd year,,2595,mobile,other_online_advertisement
am_194370,2019-06-18,RoW,5th year,,50,mobile,other_online_advertisement
am_194044,2019-06-12,RoW,6th year,,1834,mobile,other_online_advertisement
am_202101,2019-10-15,RoW,6th year,,50,mobile,other_online_advertisement
am_202153,2019-10-15,RoW,2nd year,,2283,mobile,other_online_advertisement
am_201224,2019-10-04,RoW,5th year,,2378,mobile,other_online_advertisement
am_204244,2019-11-07,RoW,,,50,mobile,other_online_advertisement
am_204966,2019-11-17,RoW,,,50,mobile,other_online_advertisement
am_206977,2019-12-15,RoW,2nd year,,360,mobile,other_online_advertisement
am_207612,2019-12-27,RoW,2nd year,,3012,mobile,other_online_advertisement
am_188368,2019-03-18,RoW,2nd year,,2509,mobile,other_online_advertisement
am_187227,2019-02-23,RoW,4th year,,905,mobile,other_online_advertisement
am_188743,2019-03-26,RoW,4th year,,2252,mobile,other_online_advertisement
am_192117,2019-05-13,RoW,4th year,,1672,mobile,other_online_advertisement
am_196791,2019-08-04,RoW,5th year,,1037,mobile,other_online_advertisement
am_206604,2019-12-09,RoW,6th year,,2946,mobile,other_online_advertisement
am_194992,2019-06-29,RoW,3rd year,,1183,mobile,other_online_advertisement
am_184785,2019-01-07,RoW,5th year,,1903,mobile,other_online_advertisement
am_204608,2019-11-12,RoW,5th year,,2495,mobile,other_online_advertisement
am_186433,2019-02-08,RoW,6th year,,1323,mobile,other_online_advertisement
am_193963,2019-06-11,RoW,6th year,,1225,mobile,other_online_advertisement
am_185620,2019-01-22,RoW,,,50,mobile,other_online_advertisement
am_195539,2019-07-09,RoW,2nd year,,2591,mobile,other_online_advertisement
am_199566,2019-09-14,RoW,3rd year,,1961,mobile,other_online_advertisement
am_204422,2019-11-09,RoW,4th year,,943,mobile,other_online_advertisement
am_199273,2019-09-10,RoW,5th year,,61,mobile,other_online_advertisement
am_192753,2019-05-23,RoW,6th year,,2386,mobile,other_online_advertisement
am_185535,2019-01-20,RoW,6th year,,1699,mobile,other_online_advertisement
am_188957,2019-03-29,RoW,,,50,mobile,other_online_advertisement
am_198609,2019-09-01,RoW,,,50,mobile,other_online_advertisement
am_207108,2019-12-17,RoW,,,50,mobile,other_online_advertisement
am_198536,2019-08-30,RoW,5th year,,267,mobile,other_online_advertisement
am_205903,2019-11-29,RoW,5th year,,2060,mobile,other_online_advertisement
am_186401,2019-02-07,RoW,6th year,,1105,mobile,other_online_advertisement
am_190443,2019-04-12,RoW,,,50,mobile,other_online_advertisement
am_190354,2019-04-11,RoW,,,1129,mobile,other_online_advertisement
am_206749,2019-12-11,RoW,2nd year,,1580,mobile,other_online_advertisement
am_204719,2019-11-13,RoW,3rd year,,3184,mobile,other_online_advertisement
am_186769,2019-02-15,RoW,,,50,mobile,other_online_advertisement
am_188823,2019-03-27,RoW,1st year,,3172,mobile,other_online_advertisement
am_206474,2019-12-07,RoW,3rd year,,976,mobile,other_online_advertisement
am_207043,2019-12-16,RoW,4th year,,1974,mobile,other_online_advertisement
am_204989,2019-11-17,RoW,4th year,,952,mobile,other_online_advertisement
am_191694,2019-05-05,RoW,6th year,,1810,mobile,other_online_advertisement
am_197888,2019-08-21,RoW,1st year,,941,mobile,other_online_advertisement
am_186039,2019-01-30,RoW,6th year,,1596,mobile,other_online_advertisement
am_204348,2019-11-08,RoW,,,50,mobile,other_online_advertisement
am_188727,2019-03-26,RoW,2nd year,,2495,mobile,other_online_advertisement
am_203986,2019-11-04,RoW,1st year,,1580,mobile,other_online_advertisement
am_206332,2019-12-05,RoW,2nd year,,1183,mobile,other_online_advertisement
am_198254,2019-08-26,RoW,3rd year,,2247,mobile,other_online_advertisement
am_194731,2019-06-24,RoW,4th year,,1330,mobile,other_online_advertisement
am_189824,2019-04-06,RoW,5th year,,1128,mobile,other_online_advertisement
am_187551,2019-03-02,RoW,6th year,,50,mobile,other_online_advertisement
am_185843,2019-01-26,RoW,2nd year,,2387,mobile,other_online_advertisement
am_193722,2019-06-08,RoW,2nd year,,3270,mobile,other_online_advertisement
am_188192,2019-03-14,RoW,3rd year,,626,mobile,other_online_advertisement
am_190478,2019-04-13,RoW,3rd year,,1446,mobile,other_online_advertisement
am_199169,2019-09-09,RoW,5th year,,61,mobile,other_online_advertisement
am_203191,2019-10-27,RoW,5th year,,1180,mobile,other_online_advertisement
am_195731,2019-07-14,RoW,3rd year,,2504,mobile,other_online_advertisement
am_205362,2019-11-21,RoW,5th year,,2496,mobile,other_online_advertisement
am_197788,2019-08-20,RoW,,,3084,mobile,other_online_advertisement
am_189896,2019-04-06,RoW,,,50,mobile,other_online_advertisement
am_186677,2019-02-13,RoW,3rd year,,1147,mobile,other_online_advertisement
am_186499,2019-02-10,RoW,4th year,,9,mobile,other_online_advertisement
am_207103,2019-12-17,RoW,6th year,,3102,mobile,other_online_advertisement
am_201195,2019-10-03,RoW,4th year,,2378,mobile,other_online_advertisement
am_198369,2019-08-28,RoW,4th year,,2918,mobile,other_online_advertisement
am_196155,2019-07-22,RoW,5th year,,2109,mobile,other_online_advertisement
am_184707,2019-01-05,RoW,5th year,,2161,mobile,other_online_advertisement
am_202019,2019-10-14,RoW,6th year,,2383,mobile,other_online_advertisement
am_189837,2019-04-06,RoW,,,50,mobile,other_online_advertisement
am_194171,2019-06-15,RoW,3rd year,,618,mobile,other_online_advertisement
am_202539,2019-10-19,RoW,4th year,,1840,mobile,other_online_advertisement
am_204131,2019-11-06,RoW,5th year,,1127,mobile,other_online_advertisement
am_186056,2019-01-30,RoW,5th year,,1209,mobile,other_online_advertisement
am_202657,2019-10-21,RoW,5th year,,2075,mobile,other_online_advertisement
am_195032,2019-06-29,RoW,6th year,,1089,mobile,other_online_advertisement
am_188996,2019-03-30,RoW,,,50,mobile,other_online_advertisement
am_202068,2019-10-14,RoW,,,50,mobile,other_online_advertisement
am_204826,2019-11-15,RoW,4th year,,952,mobile,other_online_advertisement
am_200297,2019-09-23,RoW,5th year,,1229,mobile,other_online_advertisement
am_190625,2019-04-16,RoW,6th year,,50,mobile,other_online_advertisement
am_188994,2019-03-30,RoW,,,50,mobile,other_online_advertisement
am_206618,2019-12-09,RoW,3rd year,,2495,mobile,other_online_advertisement
am_196761,2019-08-03,RoW,3rd year,,978,mobile,other_online_advertisement
am_197476,2019-08-15,RoW,6th year,,2280,mobile,other_online_advertisement
am_205488,2019-11-23,RoW,4th year,,2073,mobile,other_online_advertisement
am_201404,2019-10-06,RoW,4th year,,2111,mobile,other_online_advertisement
am_205147,2019-11-19,RoW,5th year,,1148,mobile,other_online_advertisement
am_206309,2019-12-04,RoW,6th year,,2066,mobile,other_online_advertisement
am_207125,2019-12-17,RoW,,,1456,mobile,other_online_advertisement
am_196769,2019-08-03,RoW,4th year,,486,mobile,other_online_advertisement
am_192161,2019-05-14,RoW,,,50,mobile,other_online_advertisement
am_187558,2019-03-02,RoW,3rd year,,2029,mobile,other_online_advertisement
am_207204,2019-12-19,RoW,6th year,,2109,mobile,other_online_advertisement
am_187657,2019-03-04,RoW,,,50,mobile,other_online_advertisement
am_198609,2019-09-01,RoW,,,50,mobile,other_online_advertisement
am_204139,2019-11-06,RoW,,,50,mobile,other_online_advertisement
am_196403,2019-07-27,RoW,1st year,,2899,mobile,other_online_advertisement
am_189815,2019-04-06,RoW,4th year,,1259,mobile,other_online_advertisement
am_195724,2019-07-14,RoW,6th year,,1090,mobile,other_online_advertisement
am_192068,2019-05-12,RoW,,,50,mobile,other_online_advertisement
am_188555,2019-03-22,RoW,2nd year,,946,mobile,other_online_advertisement
am_197664,2019-08-18,RoW,,,50,mobile,other_online_advertisement
am_197222,2019-08-11,RoW,6th year,,1126,mobile,other_online_advertisement
am_195672,2019-07-12,RoW,,,50,mobile,other_online_advertisement
am_196721,2019-08-02,RoW,,,50,mobile,other_online_advertisement
am_203467,2019-10-30,RoW,,,50,mobile,other_online_advertisement
am_206119,2019-12-02,RoW,4th year,,1807,mobile,other_online_advertisement
am_196912,2019-08-06,RoW,,,50,mobile,other_online_advertisement
am_189824,2019-04-06,RoW,5th year,,1128,mobile,other_online_advertisement
am_195844,2019-07-16,RoW,,,50,tablet,
am_192996,2019-05-28,RoW,2nd year,,1651,tablet,
am_191113,2019-04-25,RoW,3rd year,,50,tablet,
am_188001,2019-03-11,RoW,5th year,,627,tablet,
am_201634,2019-10-09,RoW,6th year,,2233,tablet,
am_189635,2019-04-04,RoW,3rd year,,50,tablet,
am_188093,2019-03-12,RoW,4th year,,50,tablet,
am_188791,2019-03-27,RoW,5th year,,1580,tablet,
am_201476,2019-10-07,RoW,3rd year,,870,tablet,
am_196594,2019-07-31,RoW,4th year,,2126,tablet,
am_185268,2019-01-15,RoW,5th year,,618,tablet,
am_205163,2019-11-19,RoW,5th year,,891,tablet,
am_191740,2019-05-06,RoW,3rd year,,3204,tablet,
am_201909,2019-10-12,RoW,6th year,,276,tablet,
am_192995,2019-05-28,RoW,2nd year,,1651,tablet,
am_192649,2019-05-21,RoW,3rd year,,1454,tablet,
am_205267,2019-11-20,RoW,5th year,,637,tablet,
am_189217,2019-04-01,RoW,5th year,,1215,tablet,
am_195072,2019-06-30,RoW,3rd year,,342,tablet,
am_202578,2019-10-20,RoW,5th year,,50,tablet,
am_191343,2019-04-29,RoW,5th year,,1663,tablet,
am_195518,2019-07-09,RoW,2nd year,,32,tablet,
am_185578,2019-01-21,RoW,4th year,,2474,tablet,
am_202484,2019-10-18,RoW,6th year,,2240,tablet,
am_206986,2019-12-15,RoW,5th year,,891,tablet,
am_190094,2019-04-07,RoW,5th year,,939,tablet,
am_188888,2019-03-28,RoW,6th year,,2525,tablet,
am_206897,2019-12-13,RoW,4th year,,2420,tablet,
am_186520,2019-02-10,RoW,6th year,,1865,tablet,
am_187674,2019-03-04,RoW,2nd year,,636,tablet,
am_190171,2019-04-08,RoW,3rd year,,333,tablet,
am_196917,2019-08-06,RoW,3rd year,,1688,tablet,
am_185071,2019-01-12,RoW,4th year,,2060,tablet,
am_195075,2019-06-30,RoW,5th year,,642,tablet,
am_201348,2019-10-06,RoW,4th year,,1092,tablet,
am_194285,2019-06-17,RoW,5th year,,1502,tablet,
am_186106,2019-01-31,RoW,5th year,,2150,tablet,
am_202689,2019-10-21,RoW,6th year,,1582,tablet,
am_206229,2019-12-03,RoW,1st year,,11,tablet,
am_198727,2019-09-02,RoW,4th year,,3173,tablet,
am_188675,2019-03-25,RoW,5th year,,2119,tablet,
am_197977,2019-08-22,RoW,4th year,,50,tablet,
am_185627,2019-01-22,RoW,5th year,,1480,tablet,
am_198454,2019-08-29,RoW,6th year,,2234,tablet,
am_196983,2019-08-07,RoW,,,50,tablet,
am_185398,2019-01-17,RoW,3rd year,,2513,tablet,
am_204595,2019-11-12,RoW,5th year,,335,tablet,
am_195854,2019-07-16,RoW,6th year,,1580,tablet,
am_197565,2019-08-16,RoW,6th year,,729,tablet,
am_187742,2019-03-06,RoW,,,50,tablet,
am_191343,2019-04-29,RoW,5th year,,1663,tablet,
am_195818,2019-07-15,RoW,6th year,,331,tablet,
am_198987,2019-09-06,RoW,1st year,,208,tablet,
am_191189,2019-04-26,RoW,3rd year,,208,tablet,
am_190906,2019-04-21,RoW,6th year,,1582,tablet,
am_200511,2019-09-25,RoW,5th year,,2168,tablet,
am_194285,2019-06-17,RoW,5th year,,1502,tablet,
am_199449,2019-09-12,RoW,1st year,,204,tablet,
am_184683,2019-01-04,US,2nd year,D.O.,218,tablet,
am_198638,2019-09-01,RoW,2nd year,,2377,tablet,
am_192484,2019-05-19,RoW,3rd year,,50,tablet,
am_200605,2019-09-26,RoW,4th year,,50,tablet,
am_200638,2019-09-26,RoW,4th year,,3187,tablet,
am_204405,2019-11-09,RoW,5th year,,2097,tablet,
am_200015,2019-09-19,RoW,5th year,,50,tablet,
am_206529,2019-12-08,RoW,5th year,,2097,tablet,
am_188180,2019-03-14,RoW,2nd year,,1117,tablet,
am_185646,2019-01-22,RoW,3rd year,,50,tablet,
am_187387,2019-02-27,RoW,5th year,,1273,tablet,
am_206046,2019-12-01,RoW,5th year,,891,tablet,
am_196307,2019-07-25,RoW,6th year,,50,tablet,
am_185425,2019-01-17,RoW,6th year,,1459,tablet,
am_191084,2019-04-24,RoW,1st year,,2398,tablet,
am_189706,2019-04-05,RoW,5th year,,1425,tablet,
am_196970,2019-08-07,RoW,3rd year,,50,tablet,
am_204571,2019-11-11,RoW,6th year,,341,tablet,
am_198036,2019-08-23,RoW,,,2231,tablet,
am_189504,2019-04-03,RoW,1st year,,3241,tablet,
am_199572,2019-09-14,RoW,6th year,,1336,tablet,
am_195817,2019-07-15,RoW,,,50,tablet,
am_185411,2019-01-17,RoW,3rd year,,50,tablet,
am_200329,2019-09-23,RoW,6th year,,398,tablet,
am_194456,2019-06-19,RoW,6th year,,2223,tablet,
am_184694,2019-01-05,US,,,50,tablet,
am_195518,2019-07-09,RoW,2nd year,,32,tablet,
am_205769,2019-11-26,RoW,3rd year,,2227,tablet,
am_194642,2019-06-23,RoW,6th year,,2511,tablet,
am_191792,2019-05-07,RoW,4th year,,2262,tablet,
am_199913,2019-09-18,RoW,5th year,,2398,tablet,
am_198488,2019-08-29,RoW,3rd year,,2395,tablet,
am_185076,2019-01-12,RoW,5th year,,2119,tablet,
am_192118,2019-05-13,RoW,5th year,,2519,tablet,
am_196388,2019-07-27,RoW,6th year,,1434,tablet,
am_189504,2019-04-03,RoW,1st year,,3241,tablet,
am_205254,2019-11-20,RoW,2nd year,,26,tablet,
am_190824,2019-04-19,RoW,3rd year,,1050,tablet,
am_188416,2019-03-19,RoW,3rd year,,2392,tablet,
am_197386,2019-08-14,RoW,4th year,,2075,tablet,
am_200188,2019-09-21,RoW,6th year,,2239,tablet,
am_189670,2019-04-04,RoW,3rd year,,50,tablet,
am_187756,2019-03-06,RoW,2nd year,,344,tablet,
am_190854,2019-04-20,RoW,4th year,,2536,tablet,
am_186762,2019-02-15,RoW,5th year,,858,tablet,
am_195548,2019-07-09,RoW,,,50,tablet,
am_195958,2019-07-18,RoW,,,50,tablet,
am_190458,2019-04-13,RoW,3rd year,,350,tablet,
am_186505,2019-02-10,RoW,5th year,,1580,tablet,
am_190959,2019-04-22,RoW,2nd year,,1078,tablet,
am_203376,2019-10-29,RoW,5th year,,1807,tablet,
am_184680,2019-01-04,US,2nd year,D.O.,218,tablet,
am_186045,2019-01-30,RoW,5th year,,50,tablet,
am_201174,2019-10-03,RoW,5th year,,616,tablet,
am_187878,2019-03-08,RoW,3rd year,,2115,tablet,
am_199589,2019-09-14,RoW,4th year,,2562,tablet,
am_201180,2019-10-03,RoW,5th year,,1027,tablet,
am_199727,2019-09-16,RoW,4th year,,2247,tablet,
am_189015,2019-03-30,RoW,,,1691,tablet,other
am_193068,2019-05-29,RoW,4th year,,2261,tablet,other
am_184575,2019-01-02,US,5th year,,50,tablet,other
am_185824,2019-01-26,RoW,,,50,tablet,other
am_185709,2019-01-24,RoW,2nd year,,2391,tablet,other
am_193119,2019-05-29,RoW,,,50,tablet,other
am_184602,2019-01-03,RoW,,,50,tablet,other
am_185708,2019-01-24,RoW,4th year,,2392,tablet,other
am_187357,2019-02-26,RoW,3rd year,,2542,tablet,google
am_201022,2019-10-01,RoW,4th year,,2532,tablet,google
am_205146,2019-11-19,RoW,6th year,,2280,tablet,google
am_200932,2019-09-30,RoW,,,50,tablet,google
am_197952,2019-08-22,RoW,,,50,tablet,google
am_184822,2019-01-08,RoW,4th year,,2221,tablet,google
am_187725,2019-03-05,RoW,6th year,,3173,tablet,google
am_204925,2019-11-16,RoW,4th year,,2117,tablet,google
am_201635,2019-10-09,RoW,6th year,,1428,tablet,google
am_184757,2019-01-06,RoW,,,50,tablet,google
am_197314,2019-08-13,RoW,2nd year,,1034,tablet,google
am_198704,2019-09-02,RoW,6th year,,1078,tablet,google
am_184738,2019-01-06,RoW,4th year,,1198,tablet,google
am_203083,2019-10-25,RoW,5th year,,2111,tablet,google
am_193976,2019-06-11,RoW,,,50,tablet,google
am_194437,2019-06-19,RoW,4th year,,1183,tablet,google
am_191660,2019-05-04,RoW,4th year,,2551,tablet,google
am_188522,2019-03-21,RoW,4th year,,2120,tablet,google
am_195949,2019-07-18,RoW,6th year,,1707,tablet,google
am_191474,2019-05-01,RoW,,,50,tablet,google
am_190216,2019-04-08,RoW,,,50,tablet,google
am_199944,2019-09-18,RoW,4th year,,2101,tablet,google
am_198904,2019-09-04,RoW,,,50,tablet,google
am_195400,2019-07-07,RoW,5th year,,2404,tablet,google
am_188306,2019-03-17,RoW,6th year,,2243,tablet,google
am_188034,2019-03-11,RoW,3rd year,,2463,tablet,google
am_197767,2019-08-20,RoW,4th year,,344,tablet,google
am_206369,2019-12-05,RoW,1st year,,2252,tablet,google
am_192482,2019-05-19,RoW,,,50,tablet,google
am_189447,2019-04-03,RoW,6th year,,2583,tablet,google
am_206272,2019-12-04,RoW,5th year,,3187,tablet,google
am_194760,2019-06-25,RoW,2nd year,,1910,tablet,google
am_189165,2019-03-31,RoW,3rd year,,2532,tablet,google
am_197767,2019-08-20,RoW,4th year,,344,tablet,google
am_189230,2019-04-01,RoW,4th year,,1903,tablet,google
am_202109,2019-10-15,RoW,6th year,,1720,tablet,google
am_197253,2019-08-12,RoW,5th year,,2062,tablet,friends
am_187048,2019-02-20,RoW,5th year,,2516,tablet,friends
am_196490,2019-07-29,RoW,,,50,tablet,friends
am_197174,2019-08-10,RoW,4th year,,50,tablet,friends
am_186658,2019-02-13,RoW,4th year,,331,tablet,friends
am_197403,2019-08-14,RoW,5th year,,2087,tablet,friends
am_202168,2019-10-15,RoW,1st year,,2105,tablet,friends
am_191641,2019-05-04,RoW,4th year,,1580,tablet,friends
am_191621,2019-05-03,RoW,6th year,,2113,tablet,friends
am_185184,2019-01-14,RoW,,,50,tablet,friends
am_200966,2019-10-01,RoW,4th year,,2526,tablet,friends
am_193618,2019-06-07,RoW,5th year,,2079,tablet,friends
am_184789,2019-01-07,RoW,5th year,,2098,tablet,friends
am_196576,2019-07-31,RoW,,,17,tablet,friends
am_185377,2019-01-17,RoW,2nd year,,2103,tablet,friends
am_199253,2019-09-10,RoW,4th year,,3187,tablet,friends
am_194176,2019-06-15,RoW,4th year,,1464,tablet,friends
am_187860,2019-03-08,RoW,6th year,,2505,tablet,friends
am_202227,2019-10-16,RoW,6th year,,1500,tablet,friends
am_193153,2019-05-30,RoW,4th year,,334,tablet,friends
am_186627,2019-02-12,RoW,4th year,,2272,tablet,friends
am_200945,2019-10-01,RoW,5th year,,336,tablet,friends
am_191555,2019-05-02,RoW,4th year,,31,tablet,friends
am_195590,2019-07-10,RoW,5th year,,1582,tablet,friends
am_185444,2019-01-18,RoW,1st year,,50,tablet,friends
am_189361,2019-04-02,RoW,3rd year,,2416,tablet,friends
am_200448,2019-09-24,RoW,6th year,,2233,tablet,friends
am_195717,2019-07-13,RoW,2nd year,,10,tablet,friends
am_194801,2019-06-25,RoW,2nd year,,2504,tablet,friends
am_189241,2019-04-01,RoW,3rd year,,891,tablet,friends
am_206325,2019-12-05,RoW,5th year,,2940,tablet,friends
am_200627,2019-09-26,RoW,5th year,,3150,tablet,friends
am_186941,2019-02-18,RoW,6th year,,2109,tablet,friends
am_194236,2019-06-16,RoW,4th year,,2263,tablet,friends
am_187491,2019-02-28,RoW,6th year,,345,tablet,friends
am_190462,2019-04-13,RoW,3rd year,,2241,tablet,friends
am_194944,2019-06-28,RoW,3rd year,,2507,tablet,friends
am_197808,2019-08-20,RoW,6th year,,3187,tablet,friends
am_193816,2019-06-09,RoW,5th year,,3187,tablet,friends
am_191194,2019-04-26,RoW,5th year,,2510,tablet,friends
am_191758,2019-05-06,RoW,2nd year,,208,tablet,friends
am_200789,2019-09-28,RoW,3rd year,,1448,tablet,friends
am_193001,2019-05-28,RoW,5th year,,1691,tablet,friends
am_192567,2019-05-20,RoW,4th year,,2874,tablet,friends
am_190195,2019-04-08,RoW,4th year,,2110,tablet,friends
am_200608,2019-09-26,RoW,3rd year,,2281,tablet,friends
am_205802,2019-11-27,RoW,6th year,,1028,tablet,friends
am_204144,2019-11-06,RoW,6th year,,2280,tablet,friends
am_207220,2019-12-19,RoW,,,50,tablet,friends
am_186638,2019-02-12,RoW,,,50,tablet,friends
am_201278,2019-10-05,RoW,1st year,,2874,tablet,friends
am_187647,2019-03-04,RoW,5th year,,1853,tablet,friends
am_190455,2019-04-13,RoW,3rd year,,1081,tablet,friends
am_191933,2019-05-09,RoW,5th year,,2105,tablet,friends
am_186092,2019-01-31,RoW,,,50,tablet,friends
am_199808,2019-09-17,RoW,4th year,,1699,tablet,friends
am_185662,2019-01-23,RoW,6th year,,2120,tablet,friends
am_191638,2019-05-04,RoW,2nd year,,1896,tablet,friends
am_188715,2019-03-26,RoW,2nd year,,1700,tablet,friends
am_198540,2019-08-30,RoW,2nd year,,1722,tablet,friends
am_199602,2019-09-14,RoW,3rd year,,20,tablet,friends
am_207405,2019-12-22,RoW,3rd year,,23,tablet,friends
am_185079,2019-01-12,RoW,4th year,,616,tablet,friends
am_201014,2019-10-01,RoW,5th year,,2505,tablet,friends
am_195047,2019-06-30,RoW,3rd year,,333,tablet,friends
am_186766,2019-02-15,RoW,5th year,,858,tablet,friends
am_186758,2019-02-14,RoW,5th year,,2495,tablet,friends
am_200612,2019-09-26,RoW,5th year,,2281,tablet,friends
am_198540,2019-08-30,RoW,2nd year,,1722,tablet,friends
am_194128,2019-06-14,RoW,3rd year,,1030,tablet,friends
am_198823,2019-09-04,RoW,4th year,,2063,tablet,friends
am_195218,2019-07-03,RoW,4th year,,2401,tablet,friends
am_198297,2019-08-27,RoW,4th year,,3220,tablet,friends
am_192895,2019-05-26,RoW,6th year,,1425,tablet,friends
am_203348,2019-10-29,RoW,,,2257,tablet,friends
am_186867,2019-02-17,RoW,,,50,tablet,friends
am_194361,2019-06-18,RoW,3rd year,,334,tablet,friends
am_199612,2019-09-14,RoW,5th year,,3187,tablet,friends
am_206237,2019-12-03,RoW,4th year,,1423,tablet,friends
am_198406,2019-08-28,RoW,5th year,,2014,tablet,friends
am_198618,2019-09-01,RoW,6th year,,1212,tablet,friends
am_205207,2019-11-19,RoW,2nd year,,50,tablet,friends
am_189240,2019-04-01,RoW,2nd year,,891,tablet,friends
am_199059,2019-09-07,RoW,1st year,,208,tablet,friends
am_195057,2019-06-30,RoW,3rd year,,2495,tablet,friends
am_199266,2019-09-10,RoW,4th year,,57,tablet,friends
am_191789,2019-05-07,RoW,4th year,,2122,tablet,friends
am_187196,2019-02-23,RoW,6th year,,735,tablet,friends
am_203070,2019-10-25,RoW,1st year,,44,tablet,friends
am_190513,2019-04-14,RoW,6th year,,1146,tablet,friends
am_189859,2019-04-06,RoW,3rd year,,1807,tablet,friends
am_187167,2019-02-22,RoW,,,50,tablet,friends
am_190311,2019-04-10,RoW,3rd year,,2501,tablet,friends
am_203656,2019-11-01,RoW,6th year,,1834,tablet,friends
am_191960,2019-05-10,RoW,6th year,,1582,tablet,friends
am_187647,2019-03-04,RoW,5th year,,1853,tablet,friends
am_189498,2019-04-03,RoW,5th year,,893,tablet,friends
am_195132,2019-07-01,RoW,3rd year,,3187,tablet,friends
am_187641,2019-03-04,RoW,5th year,,335,tablet,friends
am_199516,2019-09-13,RoW,6th year,,1581,tablet,friends
am_204675,2019-11-13,RoW,6th year,,2495,tablet,friends
am_186443,2019-02-09,RoW,5th year,,858,tablet,friends
am_198439,2019-08-29,RoW,2nd year,,2058,tablet,friends
am_194554,2019-06-21,RoW,4th year,,1412,tablet,friends
am_187724,2019-03-05,RoW,6th year,,50,tablet,friends
am_205859,2019-11-28,RoW,6th year,,888,tablet,friends
am_198016,2019-08-23,RoW,2nd year,,2058,tablet,friends
am_204373,2019-11-09,RoW,6th year,,2228,tablet,friends
am_192460,2019-05-18,RoW,5th year,,350,tablet,friends
am_200711,2019-09-27,RoW,1st year,,3191,tablet,friends
am_204283,2019-11-08,RoW,4th year,,2260,tablet,friends
am_189720,2019-04-05,RoW,5th year,,894,tablet,friends
am_189451,2019-04-03,RoW,,,50,tablet,friends
am_192772,2019-05-23,RoW,3rd year,,2283,tablet,friends
am_202471,2019-10-18,RoW,4th year,,1582,tablet,friends
am_197213,2019-08-11,RoW,5th year,,2014,tablet,friends
am_191548,2019-05-02,RoW,6th year,,1665,tablet,friends
am_198592,2019-08-31,RoW,2nd year,,208,tablet,friends
am_189478,2019-04-03,RoW,3rd year,,646,tablet,friends
am_194622,2019-06-22,RoW,5th year,,5,tablet,friends
am_186961,2019-02-19,RoW,3rd year,,329,tablet,friends
am_201262,2019-10-04,RoW,5th year,,2233,tablet,friends
am_197027,2019-08-08,RoW,4th year,,1443,tablet,youtube
am_199224,2019-09-09,RoW,4th year,,2029,tablet,youtube
am_188827,2019-03-27,RoW,4th year,,2105,tablet,youtube
am_194920,2019-06-27,RoW,6th year,,2520,tablet,youtube
am_186994,2019-02-19,RoW,,,50,tablet,youtube
am_192394,2019-05-17,RoW,,,50,tablet,youtube
am_202219,2019-10-16,RoW,4th year,,2278,tablet,youtube
am_207629,2019-12-27,RoW,5th year,,434,tablet,youtube
am_185370,2019-01-17,RoW,4th year,,1101,tablet,youtube
am_195909,2019-07-17,RoW,1st year,,43,tablet,youtube
am_195121,2019-07-01,RoW,3rd year,,1426,tablet,youtube
am_194134,2019-06-14,RoW,3rd year,,3011,tablet,youtube
am_196889,2019-08-05,RoW,2nd year,,1049,tablet,youtube
am_195323,2019-07-05,RoW,5th year,,1028,tablet,youtube
am_197116,2019-08-09,RoW,5th year,,2120,tablet,youtube
am_196850,2019-08-05,RoW,4th year,,3210,tablet,facebook
am_202899,2019-10-23,RoW,4th year,,2278,tablet,facebook
am_196277,2019-07-24,RoW,,,50,tablet,facebook
am_187597,2019-03-03,RoW,3rd year,,1937,tablet,facebook
am_201315,2019-10-05,RoW,4th year,,2381,tablet,facebook
am_198236,2019-08-26,RoW,4th year,,2112,tablet,facebook
